src_port,dst_port,length,is_length_outlier,hour,day_of_week,is_weekend,protocol_TCP,protocol_UDP,src_port_cat_dynamic,src_port_cat_registered,src_port_cat_well_known,dst_port_cat_dynamic,dst_port_cat_registered,dst_port_cat_well_known,has_dns,has_http,has_user_agent,is_malware_port,length_normalized,src_ip_freq_norm,dst_ip_freq_norm,suspicious
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,75,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3892964352752666,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,77,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3869073468422701,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,186,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.2567020272439599,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,78,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3857128026257718,0.9406186282849746,-1.1263903092746812,0
443.0,49298.0,668,False,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,0.3190682851082005,-1.1938846009460742,1.034107688610725,0
443.0,49298.0,85,False,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,-0.37735099311028397,-1.1938846009460742,1.034107688610725,0
443.0,56462.0,657,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,0.30592829872671967,-1.1938846009460742,1.034107688610725,0
49298.0,443.0,54,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41438186382173,0.9406186282849746,-1.172290898358249,0
443.0,56462.0,166,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.2805929115739251,-1.1938846009460742,1.034107688610725,0
49298.0,443.0,85,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.37735099311028397,0.9406186282849746,-1.172290898358249,0
443.0,49298.0,60,False,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,-0.40721459852274045,-1.1938846009460742,1.034107688610725,0
56462.0,443.0,73,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3916855237082631,0.9406186282849746,-1.172290898358249,0
443.0,49298.0,848,False,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,0.534086244077887,-1.1938846009460742,1.034107688610725,0
49298.0,443.0,93,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.3677946393782979,0.9406186282849746,-1.172290898358249,0
443.0,49298.0,60,False,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,-0.40721459852274045,-1.1938846009460742,1.034107688610725,0
59843.0,443.0,580,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,0.21394839405635377,0.9406186282849746,-1.1263903092746812,0
59843.0,443.0,77,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3869073468422701,0.9406186282849746,-1.1263903092746812,0
443.0,56462.0,69,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.3964637005742561,-1.1938846009460742,1.034107688610725,0
443.0,59843.0,397,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.00465319756282746,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1395,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1875019305024341,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,286,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.13724760559413413,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,79,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.38451825840927356,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,71,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.3940746121412596,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,71,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.3940746121412596,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,632,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,0.2760646933142632,0.9406186282849746,-1.1263903092746812,0
59843.0,443.0,709,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,0.3680445979846291,0.9406186282849746,-1.1263903092746812,0
59843.0,443.0,632,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,0.2760646933142632,0.9406186282849746,-1.1263903092746812,0
59843.0,443.0,876,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,0.5675334821398382,0.9406186282849746,-1.1263903092746812,0
59843.0,443.0,1399,True,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,1.1922801073684273,0.9406186282849746,-1.1263903092746812,0
59843.0,443.0,983,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,0.6953497133051518,0.9406186282849746,-1.1263903092746812,0
59843.0,443.0,738,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,0.40268638026307857,0.9406186282849746,-1.1263903092746812,0
59843.0,443.0,633,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,0.2772592375307615,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,74,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.3904909794917648,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,74,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.3904909794917648,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,74,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3904909794917648,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,74,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.3904909794917648,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,74,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.3904909794917648,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,74,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3904909794917648,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,70,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.3952691563577579,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,68,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.3976582447907544,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1395,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1875019305024341,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,79,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.38451825840927356,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,74,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3904909794917648,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,74,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3904909794917648,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,74,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3904909794917648,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,74,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3904909794917648,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,74,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3904909794917648,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,70,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.3952691563577579,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,74,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3904909794917648,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,74,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3904909794917648,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,74,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3904909794917648,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,79,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.38451825840927356,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,74,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3904909794917648,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,74,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3904909794917648,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,90,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.3713782720277927,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,70,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.3952691563577579,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,74,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3904909794917648,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,74,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3904909794917648,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,74,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3904909794917648,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,74,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3904909794917648,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,74,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3904909794917648,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,548,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,0.1757229791284095,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1392,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1839182978529394,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,75,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3892964352752666,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,75,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3892964352752666,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,75,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3892964352752666,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,75,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3892964352752666,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,75,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3892964352752666,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,75,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3892964352752666,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,77,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3869073468422701,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,79,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.38451825840927356,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,79,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.38451825840927356,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,413,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,0.01445950990114467,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,79,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.38451825840927356,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,71,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.3940746121412596,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,271,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.155165768841608,-1.0879189002065264,1.034107688610725,0
49277.0,80.0,55,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41318731960523175,0.9406186282849746,-1.1717395399308186,0
443.0,59843.0,67,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.39885278900725263,-1.0879189002065264,1.034107688610725,0
80.0,49277.0,60,False,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,-0.40721459852274045,-1.1941238011734772,1.034107688610725,0
59843.0,443.0,78,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3857128026257718,0.9406186282849746,-1.1263903092746812,0
59843.0,443.0,79,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.38451825840927356,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,79,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.38451825840927356,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,247,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.18383483003756618,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,67,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.39885278900725263,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,84,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.37854553732678226,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,1399,True,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,1.1922801073684273,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,79,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.38451825840927356,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,71,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.3940746121412596,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,247,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.18383483003756618,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,78,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3857128026257718,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,67,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.39885278900725263,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,74,False,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,-0.3904909794917648,0.9406186282849746,-1.1263903092746812,0
443.0,59843.0,71,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.3940746121412596,-1.0879189002065264,1.034107688610725,0
443.0,59843.0,71,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.3940746121412596,-1.0879189002065264,1.034107688610725,0
59843.0,443.0,1399,True,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,1.1922801073684273,0.9406186282849746,-1.1263903092746812,0
59843.0,443.0,1147,True,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,0.8912549648108662,0.9406186282849746,-1.1263903092746812,0
58322.0,53.0,87,False,12,2,0,False,True,True,False,False,False,False,True,1,0,0,0,-0.37496190467728746,0.9406186282849746,-0.9742153833039342,0
49279.0,80.0,55,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.41318731960523175,0.9406186282849746,-1.1717395399308186,0
56040.0,53.0,75,False,12,2,0,False,True,True,False,False,False,False,True,1,0,0,0,-0.3892964352752666,0.9406186282849746,-0.9742153833039342,0
80.0,49279.0,60,False,12,2,0,True,False,False,False,True,True,False,False,0,0,0,0,-0.40721459852274045,-1.1941238011734772,1.034107688610725,0
53.0,56040.0,91,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.37018372781129444,-1.0503644645042487,1.034107688610725,0
56041.0,443.0,1399,True,12,2,0,False,True,True,False,False,False,False,True,0,0,0,0,1.1922801073684273,0.9406186282849746,-1.1676043517250918,0
49299.0,443.0,66,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.4000473332237509,0.9406186282849746,-1.1676043517250918,0
49300.0,443.0,66,False,12,2,0,True,False,True,False,False,False,False,True,0,0,0,0,-0.4000473332237509,0.9406186282849746,-1.1676043517250918,0
51647.0,53.0,75,False,12,2,0,False,True,True,False,False,False,False,True,1,0,0,0,-0.3892964352752666,0.9406186282849746,-0.9742153833039342,0
53.0,51647.0,91,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.37018372781129444,-1.0503644645042487,1.034107688610725,0
443.0,59843.0,70,False,12,2,0,False,True,False,False,True,True,False,False,0,0,0,0,-0.3952691563577579,-1.0879189002065264,1.034107688610725,0
